,prov,distinct,입학년도,총입학자,남자입학,여자입학,인구나이,인구연도,인구총합,인구남자,인구여자,(입학합계)/(인구총합*총합보정),(입학남자)/(인구남자*남자보정),(입학여자)/(인구여자*여자보정),,,
957,경북,영주시,2016,787,396,391,5,2015,781,404,377,1.032359702,1.001938226,1.065092343,,,
958,경북,영주시,2017,830,427,403,5,2016,813,406,407,1.045911389,1.075050751,1.01686311,,,
959,경북,영주시,2018,809,403,406,5,2017,847,440,407,0.978526196,0.936223407,1.02443281,,,
960,경북,영주시,2019,845,445,400,5,2018,692,355,337,1.251001872,1.281323476,1.218938924,,,
961,경북,영주시,2020,666,333,333,5,2019,674,375,299,1.012328999,0.907695309,1.143733654,,,
962,경북,영천시,2009,651,357,294,5,2008,771,420,351,0.86503555,0.868852492,0.860185404,,,
963,경북,영천시,2010,728,393,335,5,2009,714,392,322,1.044577129,1.024787003,1.068417002,,,
964,경북,영천시,2011,648,352,296,5,2010,613,297,316,1.082983592,1.211471884,0.961958826,,,
965,경북,영천시,2012,579,279,300,5,2011,641,329,312,0.925396557,0.866832989,0.987457734,,,
966,경북,영천시,2013,568,292,276,5,2012,684,364,320,0.850745341,0.81999007,0.885749588,,,
967,경북,영천시,2014,644,348,296,5,2013,611,327,284,1.07982158,1.087823951,1.070348553,,,
968,경북,영천시,2015,578,313,265,5,2014,599,334,265,0.988572127,0.957910637,1.026956044,,,
969,경북,영천시,2016,577,325,252,5,2015,636,326,310,0.929450024,1.019043883,0.834815881,,,
970,경북,영천시,2017,615,324,291,5,2016,629,317,312,1.001686488,1.044751187,0.957834002,,,
971,경북,영천시,2018,552,274,278,5,2017,681,344,337,0.830422889,0.81417778,0.847162552,,,
972,경북,영천시,2019,610,291,319,5,2018,598,302,296,1.045047417,0.984947702,1.106753304,,,
973,경북,영천시,2020,542,271,271,5,2019,575,300,275,0.965692341,0.923368727,1.012018501,,,
974,경북,예천군,2009,255,151,104,5,2008,266,147,119,0.982123016,1.049993808,0.897507803,,,
975,경북,예천군,2010,233,124,109,5,2009,253,133,120,0.943501826,0.953009368,0.932818406,,,
976,경북,예천군,2011,232,129,103,5,2010,224,115,109,1.061078004,1.146618634,0.970426353,,,
977,경북,예천군,2012,211,104,107,5,2011,259,141,118,0.8346224,0.753947928,0.931222853,,,
978,경북,예천군,2013,253,139,114,5,2012,285,150,135,0.909458751,0.947219579,0.867207326,,,
979,경북,예천군,2014,248,141,107,5,2013,268,153,115,0.948034696,0.942008469,0.955515623,,,
980,경북,예천군,2015,243,144,99,5,2014,267,146,121,0.932400199,1.008176945,0.840236763,,,
981,경북,예천군,2016,243,138,105,5,2015,259,135,124,0.961200205,1.0448945,0.869599876,,,
982,경북,예천군,2017,208,108,100,5,2016,327,156,171,0.651662796,0.707662663,0.60055909,,,
983,경북,예천군,2018,219,108,111,5,2017,400,215,185,0.560907786,0.513466863,0.616173626,,,
984,경북,예천군,2019,367,210,157,5,2018,481,249,232,0.781678799,0.862079014,0.694965943,,,
985,경북,예천군,2020,394,204,190,5,2019,457,234,223,0.883257567,0.891130761,0.87498497,,,
986,경북,울릉군,2009,47,22,25,5,2008,72,37,35,0.668763723,0.607782347,0.733540031,,,
987,경북,울릉군,2010,58,31,27,5,2009,51,31,20,1.165105259,1.022179402,1.386390659,,,
988,경북,울릉군,2011,48,29,19,5,2010,66,37,29,0.745082987,0.80116764,0.67283327,,,
989,경북,울릉군,2012,57,27,30,5,2011,60,32,28,0.973264652,0.862463871,1.100310047,,,
990,경북,울릉군,2013,51,25,26,5,2012,71,25,46,0.735900626,1.022179402,0.580453416,,,
991,경북,울릉군,2014,54,19,35,5,2013,51,28,23,1.084753173,0.693621737,1.562759197,,,
992,경북,울릉군,2015,57,32,25,5,2014,52,25,27,1.122997675,1.308389635,0.950885226,,,
993,경북,울릉군,2016,41,21,20,5,2015,45,23,22,0.933423409,0.933294237,0.933596403,,,
994,경북,울릉군,2017,40,22,18,5,2016,54,34,20,0.75888082,0.661410201,0.924260439,,,
995,경북,울릉군,2018,50,29,21,5,2017,52,25,27,0.98508568,1.185728107,0.79874359,,,
996,경북,울릉군,2019,50,20,30,5,2018,53,22,31,0.966499158,0.929254002,0.99382843,,,
997,경북,울릉군,2020,50,22,28,5,2019,50,27,23,1.024489107,0.83288692,1.250207358,,,
998,경북,울진군,2009,457,232,225,5,2008,415,194,221,1.128172342,1.22240011,1.045543484,,,
999,경북,울진군,2010,396,186,210,5,2009,420,205,215,0.965946873,0.927440824,1.003073345,,,
1000,경북,울진군,2011,413,205,208,5,2010,393,195,198,1.076625958,1.074598859,1.078822511,,,
1001,경북,울진군,2012,397,191,206,5,2011,372,201,171,1.093339182,0.971324706,1.237151725,,,
1002,경북,울진군,2013,362,196,166,5,2012,419,237,182,0.885119467,0.845346679,0.936674194,,,
1003,경북,울진군,2014,400,220,180,5,2013,409,210,199,1.001945337,1.070854612,0.928904964,,,
1004,경북,울진군,2015,368,189,179,5,2014,388,207,181,0.971680391,0.933294237,1.015608463,,,
1005,경북,울진군,2016,332,169,163,5,2015,367,196,171,0.926785787,0.881368974,0.978911317,,,
1006,경북,울진군,2017,335,181,154,5,2016,367,174,193,0.935160357,1.063301562,0.819436429,,,
1007,경북,울진군,2018,343,166,177,5,2017,375,209,166,0.937066037,0.811874549,1.095007348,,,
1008,경북,울진군,2019,330,185,145,5,2018,341,169,172,0.991441072,1.118953784,0.865747828,,,
1009,경북,울진군,2020,299,148,151,5,2019,334,157,177,0.917132464,0.963583131,0.876103744,,,
1010,경북,의성군,2009,257,135,122,5,2008,249,132,117,1.05740442,1.045410752,1.070843054,,,
1011,경북,의성군,2010,231,123,108,5,2009,248,136,112,0.954262031,0.924471077,0.990279042,,,
1012,경북,의성군,2011,223,123,100,5,2010,238,125,113,0.959920466,1.005824532,0.908810658,,,
1013,경북,의성군,2012,214,115,99,5,2011,227,110,117,0.965817925,1.068642102,0.868962806,,,
1014,경북,의성군,2013,217,110,107,5,2012,243,112,131,0.914872989,1.003926199,0.838811425,,,
1015,경북,의성군,2014,225,105,120,5,2013,245,146,99,0.940857344,0.735129022,1.244795205,,,
1016,경북,의성군,2015,220,135,85,5,2014,211,101,110,1.068187695,1.366279399,0.793556943,,,
1017,경북,의성군,2016,193,95,98,5,2015,212,119,93,0.932671687,0.816025573,1.082168734,,,
1018,경북,의성군,2017,192,104,88,5,2016,214,105,109,0.919167797,1.01244436,0.829102127,,,
1019,경북,의성군,2018,183,88,95,5,2017,200,103,97,0.937407533,0.873318324,1.005781692,,,
1020,경북,의성군,2019,177,90,87,5,2018,193,102,91,0.939557368,0.901923002,0.981815119,,,
1021,경북,의성군,2020,162,83,79,5,2019,190,98,92,0.873511765,0.865723371,0.88184269,,,
1022,경북,청도군,2009,229,121,108,5,2008,205,98,107,1.144429296,1.26207865,1.036553764,,,
1023,경북,청도군,2010,181,90,91,5,2009,225,127,98,0.824144571,0.724379104,0.953602041,,,
1024,경북,청도군,2011,198,110,88,5,2010,180,93,87,1.126938018,1.209029401,1.038760136,,,
1025,경북,청도군,2012,163,80,83,5,2011,202,107,95,0.826691705,0.764246282,0.89723528,,,
1026,경북,청도군,2013,184,98,86,5,2012,232,101,131,0.812525844,0.991817638,0.674184884,,,
1027,경북,청도군,2014,216,102,114,5,2013,181,94,87,1.222594736,1.109173394,1.34566654,,,
1028,경북,청도군,2015,176,92,84,5,2014,186,91,95,0.969409048,1.033412143,0.908045344,,,
1029,경북,청도군,2016,175,82,93,5,2015,197,108,89,0.910079156,0.776099176,1.073111372,,,
1030,경북,청도군,2017,182,97,85,5,2016,199,96,103,0.936969937,1.032827104,0.847487997,,,
1031,경북,청도군,2018,174,83,91,5,2017,188,100,88,0.948197365,0.848408904,1.061965909,,,
1032,경북,청도군,2019,183,98,85,5,2018,152,74,78,1.233430965,1.353697046,1.119118766,,,
1033,경북,청도군,2020,145,74,71,5,2019,169,87,82,0.87899953,0.869439951,0.889193648,,,
1034,경북,청송군,2009,130,70,60,5,2008,164,91,73,0.812095024,0.786291848,0.844073461,,,
1035,경북,청송군,2010,151,85,66,5,2009,146,77,69,1.059574351,1.12837986,0.982305781,,,
1036,경북,청송군,2011,121,61,60,5,2010,135,63,72,0.918245793,0.989729263,0.855796703,,,
1037,경북,청송군,2012,120,62,58,5,2011,128,64,64,0.960458538,0.990236296,0.930678915,,,
1038,경북,청송군,2013,118,58,60,5,2012,127,58,69,0.951887517,1.022179402,0.893005256,,,
1039,경북,청송군,2014,125,63,62,5,2013,130,81,49,0.98508568,0.795028424,1.29941377,,,
1040,경북,청송군,2015,123,74,49,5,2014,113,52,61,1.11515186,1.454639919,0.824931904,,,
1041,경북,청송군,2016,106,49,57,5,2015,107,57,50,1.014914443,0.878715627,1.17072989,,,
1042,경북,청송군,2017,98,50,48,5,2016,120,64,56,0.836666104,0.798577658,0.880248038,,,
1043,경북,청송군,2018,116,64,52,5,2017,136,69,67,0.873828945,0.948108431,0.797040512,,,
1044,경북,청송군,2019,115,59,56,5,2018,129,62,67,0.913304243,0.972719109,0.85835132,,,
1045,경북,청송군,2020,104,45,59,5,2019,107,49,58,0.995765114,0.938736186,1.044662183,,,
1046,경북,칠곡군,2009,1220,670,550,5,2008,1446,731,715,0.864368403,0.936881258,0.789966188,,,
1047,경북,칠곡군,2010,1282,655,627,5,2009,1335,709,626,0.983816506,0.944326528,1.028596549,,,
1048,경북,칠곡군,2011,1207,666,541,5,2010,1303,691,612,0.949008713,0.985197514,0.907815718,,,
1049,경북,칠곡군,2012,1153,616,537,5,2011,1304,671,633,0.905855783,0.938394205,0.871209156,,,
1050,경북,칠곡군,2013,1214,633,581,5,2012,1415,751,664,0.878960973,0.861570655,0.898586538,,,
1051,경북,칠곡군,2014,1316,709,607,5,2013,1328,700,628,1.015231676,1.035321709,0.992615157,,,
1052,경북,칠곡군,2015,1235,635,600,5,2014,1270,645,625,0.996255156,1.00633166,0.985877802,,,
1053,경북,칠곡군,2016,1212,623,589,5,2015,1315,698,617,0.944243953,0.912346372,0.98035188,,,
1054,경북,칠곡군,2017,1223,651,572,5,2016,1326,662,664,0.944909637,1.005194548,0.884666953,,,
1055,경북,칠곡군,2018,1206,591,615,5,2017,1316,686,630,0.938855519,0.880623946,1.002504709,,,
1056,경북,칠곡군,2019,1244,649,595,5,2018,1187,637,550,1.073685299,1.041435529,1.11097972,,,
1057,경북,칠곡군,2020,1123,600,523,5,2019,1075,579,496,1.070233737,1.059253267,1.082858893,,,
1058,경북,포항시,2009,4508,2382,2126,5,2008,4679,2452,2227,0.987047851,0.992998098,0.980381028,,,
1059,경북,포항시,2010,4670,2451,2219,5,2009,4455,2369,2086,1.073931343,1.057560876,1.092433107,,,
1060,경북,포항시,2011,4461,2357,2104,5,2010,4333,2293,2040,1.054753268,1.050709486,1.059174273,,,
1061,경북,포항시,2012,4263,2245,2018,5,2011,4301,2232,2069,1.015437588,1.028132956,1.001641999,,,
1062,경북,포항시,2013,4337,2271,2066,5,2012,4687,2419,2268,0.94798576,0.959640109,0.935489941,,,
1063,경북,포항시,2014,4684,2428,2256,5,2013,4529,2298,2231,1.05955111,1.080005043,1.038463844,,,
1064,경북,포항시,2015,4423,2262,2161,5,2014,4440,2331,2109,1.020566514,0.99192184,1.052276914,,,
1065,경북,포항시,2016,4355,2275,2080,5,2015,4857,2496,2361,0.918602031,0.931673934,0.904730441,,,
1066,경북,포항시,2017,4712,2432,2280,5,2016,4813,2555,2258,1.002990375,0.972970766,1.036961816,,,
1067,경북,포항시,2018,4691,2485,2206,5,2017,5027,2648,2379,0.956013209,0.959258238,0.95227618,,,
1068,경북,포항시,2019,4866,2559,2307,5,2018,4603,2361,2242,1.083024983,1.107902198,1.056729524,,,
1069,경북,포항시,2020,4488,2298,2190,5,2019,4487,2311,2176,1.024717431,1.016429367,1.033563298,,,
1070,광주,광산구,2009,4689,2432,2257,5,2008,5007,2601,2406,0.959422693,0.955763286,0.963358184,,,
1071,광주,광산구,2010,5399,2796,2603,5,2009,4856,2541,2315,1.139047918,1.124759389,1.154715586,,,
1072,광주,광산구,2011,5118,2683,2435,5,2010,4819,2510,2309,1.088054628,1.092632405,1.082996088,,,
1073,광주,광산구,2012,4901,2544,2357,5,2011,5099,2660,2439,0.984707024,0.977603158,0.992429436,,,
1074,광주,광산구,2013,5131,2682,2449,5,2012,5746,2994,2752,0.914837036,0.915659705,0.913886392,,,
1075,광주,광산구,2014,5817,3039,2778,5,2013,5390,2713,2677,1.105649933,1.14500671,1.065701864,,,
1076,광주,광산구,2015,5397,2739,2658,5,2014,5273,2652,2621,1.048581019,1.055712437,1.041453325,,,
1077,광주,광산구,2016,5163,2606,2557,5,2015,5444,2811,2633,0.971608608,0.947634124,0.99731356,,,
1078,광주,광산구,2017,5323,2737,2586,5,2016,5216,2742,2474,1.045505276,1.020315472,1.073447182,,,
1079,광주,광산구,2018,5100,2664,2436,5,2017,5348,2777,2571,0.976981011,0.980585498,0.973031864,,,
1080,광주,광산구,2019,5395,2820,2575,5,2018,4696,2384,2312,1.176984398,1.209121608,1.143776736,,,
1081,광주,광산구,2020,4616,2337,2279,5,2019,4543,2347,2196,1.040951292,1.017824143,1.065770867,,,
1082,광주,남구,2009,1999,1036,963,5,2008,1742,912,830,1.175633597,1.161159935,1.19151647,,,
1083,광주,남구,2010,1931,1029,902,5,2009,1700,886,814,1.163699098,1.187158696,1.137978319,,,
1084,광주,남구,2011,1908,1008,900,5,2010,1635,847,788,1.195550591,1.216477966,1.172919339,,,
1085,광주,남구,2012,1764,923,841,5,2011,1766,902,864,1.023328871,1.045977371,0.999618094,,,
1086,광주,남구,2013,1941,990,951,5,2012,1870,978,892,1.063386822,1.034721481,1.094882509,,,
1087,광주,남구,2014,2074,1054,1020,5,2013,1863,947,916,1.140520885,1.137673801,1.143553673,,,
1088,광주,남구,2015,2076,1076,1000,5,2014,1811,917,894,1.174400545,1.199416616,1.148720407,,,
1089,광주,남구,2016,1985,1030,955,5,2015,2069,1077,992,0.982895543,0.977571759,0.98865224,,,
1090,광주,남구,2017,2240,1143,1097,5,2016,2025,1032,993,1.133262025,1.132123117,1.134512367,,,
1091,광주,남구,2018,2195,1123,1072,5,2017,2122,1116,1006,1.059733078,1.028590922,1.094330894,,,
1092,광주,남구,2019,2317,1205,1112,5,2018,1868,961,907,1.270739434,1.281712986,1.25906849,,,
1093,광주,남구,2020,2173,1101,1072,5,2019,2016,1035,981,1.104273229,1.087361857,1.122219041,,,
1094,광주,동구,2009,803,416,387,5,2008,820,467,353,1.003249699,0.910549532,1.125869657,,,
1095,광주,동구,2010,810,460,350,5,2009,752,387,365,1.103505555,1.214993605,0.984752371,,,
1096,광주,동구,2011,742,361,381,5,2010,572,307,265,1.328970136,1.201976431,1.47649152,,,
1097,광주,동구,2012,619,331,288,5,2011,635,329,306,0.998675209,1.028393259,0.966546865,,,
1098,광주,동구,2013,673,350,323,5,2012,712,352,360,0.968372429,1.016371565,0.921407784,,,
1099,광주,동구,2014,608,303,305,5,2013,649,342,307,0.959767916,0.905615084,1.020265776,,,
1100,광주,동구,2015,530,270,260,5,2014,586,307,279,0.926585711,0.898985142,0.957019969,,,
1101,광주,동구,2016,496,263,233,5,2015,650,337,313,0.781763996,0.797724578,0.764475266,,,
1102,광주,동구,2017,560,300,260,5,2016,675,326,349,0.849946519,0.940655892,0.76506754,,,
1103,광주,동구,2018,578,276,302,5,2017,693,361,332,0.854480092,0.781500042,0.934158811,,,
1104,광주,동구,2019,587,292,295,5,2018,600,306,294,1.002291843,0.975413024,1.030449092,,,
1105,광주,동구,2020,571,295,276,5,2019,738,400,338,0.792660271,0.753857309,0.838579491,,,
1106,광주,북구,2009,4955,2583,2372,5,2008,5264,2775,2489,0.964350974,0.951455638,0.978682096,,,
1107,광주,북구,2010,4979,2630,2349,5,2009,4721,2463,2258,1.080476862,1.091486735,1.068343555,,,
1108,광주,북구,2011,4554,2408,2146,5,2010,4201,2166,2035,1.110574481,1.136384118,1.082971828,,,
1109,광주,북구,2012,3765,1960,1805,5,2011,3905,2042,1863,0.987759664,0.981132041,0.994984251,,,
1110,광주,북구,2013,3856,2003,1853,5,2012,4352,2314,2038,0.907727481,0.884799197,0.933733832,,,
1111,광주,북구,2014,4308,2305,2003,5,2013,3994,2047,1947,1.105032317,1.151012957,1.056493557,,,
1112,광주,북구,2015,3986,2051,1935,5,2014,3952,2099,1853,1.033303032,0.998804171,1.072401481,,,
1113,광주,북구,2016,3883,2076,1807,5,2015,4078,2081,1997,0.97550054,1.019723421,0.929248659,,,
1114,광주,북구,2017,3957,2018,1939,5,2016,3967,2064,1903,1.021906579,0.999398272,1.046383483,,,
1115,광주,북구,2018,3978,2058,1920,5,2017,4137,2152,1985,0.985114254,0.977530302,0.99332776,,,
1116,광주,북구,2019,4081,2110,1971,5,2018,3742,1960,1782,1.117300921,1.100407418,1.135875624,,,
1117,광주,북구,2020,3635,1904,1731,5,2019,3743,1895,1848,0.994928642,1.02703408,0.961937723,,,
1118,광주,서구,2009,3423,1863,1560,5,2008,3580,1902,1678,0.979560395,1.001219888,0.954738634,,,
1119,광주,서구,2010,3339,1788,1551,5,2009,3213,1636,1577,1.064665151,1.117149616,1.010024619,,,
1120,광주,서구,2011,3064,1571,1493,5,2010,2816,1462,1354,1.114714,1.0983884,1.132382107,,,
1121,광주,서구,2012,2893,1482,1411,5,2011,3135,1607,1528,0.945405738,0.942669492,0.948321321,,,
1122,광주,서구,2013,2924,1520,1404,5,2012,3321,1721,1600,0.902019316,0.902796451,0.901153928,,,
1123,광주,서구,2014,3174,1665,1509,5,2013,3043,1564,1479,1.068592976,1.088189709,1.047786795,,,
1124,광주,서구,2015,2852,1455,1397,5,2014,2798,1442,1356,1.044261235,1.031394612,1.058007075,,,
1125,광주,서구,2016,2724,1387,1337,5,2015,2782,1447,1335,1.00313024,0.979794631,1.028494555,,,
1126,광주,서구,2017,2820,1472,1348,5,2016,2807,1443,1364,1.029233802,1.042722162,1.014909639,,,
1127,광주,서구,2018,2794,1445,1349,5,2017,2910,1524,1386,0.983650366,0.969192412,0.999540911,,,
1128,광주,서구,2019,2803,1472,1331,5,2018,2625,1341,1284,1.093959226,1.122034363,1.064547114,,,
1129,광주,서구,2020,2547,1313,1234,5,2019,2447,1247,1200,1.066356255,1.076280317,1.056053132,,,
1130,대구,남구,2009,1079,576,503,5,2008,1276,662,614,0.866319551,0.889388725,0.841301124,,,
1131,대구,남구,2010,1102,568,534,5,2009,1129,584,545,0.999988482,0.994174487,1.006228491,,,
1132,대구,남구,2011,954,497,457,5,2010,1040,539,501,0.939771739,0.942529059,0.936764295,,,
1133,대구,남구,2012,894,476,418,5,2011,1002,548,454,0.914065132,0.887878459,0.945523406,,,
1134,대구,남구,2013,857,475,382,5,2012,1084,563,521,0.809951259,0.862407133,0.75296969,,,
1135,대구,남구,2014,938,495,443,5,2013,992,526,466,0.968720547,0.96193689,0.976269372,,,
1136,대구,남구,2015,832,445,387,5,2014,911,448,463,0.935647571,1.015334451,0.858384425,,,
1137,대구,남구,2016,779,382,397,5,2015,906,498,408,0.880879707,0.784081389,0.999268503,,,
1138,대구,남구,2017,731,386,345,5,2016,907,493,414,0.82569078,0.800327078,0.855796703,,,
1139,대구,남구,2018,732,389,343,5,2017,898,445,453,0.835106934,0.89354559,0.777584819,,,
1140,대구,남구,2019,737,371,366,5,2018,781,398,383,0.966771411,0.952835573,0.981373138,,,
1141,대구,남구,2020,720,353,367,5,2019,759,403,356,0.971847375,0.895358136,1.058687832,,,
1142,대구,달서구,2009,5990,3171,2819,5,2008,5834,3064,2770,1.051883742,1.057875615,1.045122414,,,
1143,대구,달서구,2010,6108,3217,2891,5,2009,5456,2872,2584,1.146917058,1.144969059,1.148966688,,,
1144,대구,달서구,2011,5784,3043,2741,5,2010,5074,2654,2420,1.167844895,1.172001477,1.163176246,,,
1145,대구,달서구,2012,5386,2812,2574,5,2011,5086,2617,2469,1.084919059,1.098344853,1.070629752,,,
1146,대구,달서구,2013,5330,2746,2584,5,2012,5699,2910,2789,0.95815528,0.964572041,0.951471645,,,
1147,대구,달서구,2014,5906,2978,2928,5,2013,5337,2800,2537,1.133714197,1.087160807,1.185229522,,,
1148,대구,달서구,2015,5526,2906,2620,5,2014,5152,2719,2433,1.098860017,1.092480082,1.105887725,,,
1149,대구,달서구,2016,5193,2742,2451,5,2015,5517,2841,2676,0.964323352,0.986559634,0.940608843,,,
1150,대구,달서구,2017,5415,2796,2619,5,2016,5292,2674,2618,1.048300929,1.06881586,1.027348311,,,
1151,대구,달서구,2018,5249,2636,2613,5,2017,5289,2664,2625,1.016741033,1.011435775,1.022261388,,,
1152,대구,달서구,2019,5343,2677,2666,5,2018,4621,2341,2280,1.184558602,1.168891183,1.2008179,,,
1153,대구,달서구,2020,4632,2364,2268,5,2019,4626,2361,2265,1.025817887,1.023478233,1.028316251,,,
1154,대구,달성군,2009,1877,1045,832,5,2008,2065,1082,983,0.931218428,0.987225023,0.869203895,,,
