"","연도","시도","행정구역","학제","date.x","성별","학생수","인구수_2년전_4세","인구수_1년전_5세","4세대비5세변동치","5세대비1학년변동치","4세대비1학년변동치","4세대비5세변동률","5세대비1학년변동률","4세대비1학년변동률"
"765","2015","서울","송파구","초등학교",2015-04-01,"남자",2715,2805,2913,108,-198,-90,0.0385026737967914,-0.0679711637487127,-0.0320855614973262
"766","2015","서울","강동구","초등학교",2015-04-01,"전체",3665,4091,3978,-113,-313,-426,-0.027621608408702,-0.0786827551533434,-0.104131019310682
"767","2015","서울","강동구","초등학교",2015-04-01,"여자",1741,2026,1949,-77,-208,-285,-0.0380059230009872,-0.106721395587481,-0.140671273445212
"768","2015","서울","강동구","초등학교",2015-04-01,"남자",1924,2065,2029,-36,-105,-141,-0.0174334140435835,-0.0517496303597831,-0.0682808716707022
"769","2015","부산","중구","초등학교",2015-04-01,"전체",250,217,214,-3,36,33,-0.0138248847926267,0.168224299065421,0.152073732718894
"770","2015","부산","중구","초등학교",2015-04-01,"여자",112,102,98,-4,14,10,-0.0392156862745098,0.142857142857143,0.0980392156862745
"771","2015","부산","중구","초등학교",2015-04-01,"남자",138,115,116,1,22,23,0.00869565217391304,0.189655172413793,0.2
"772","2015","부산","서구","초등학교",2015-04-01,"전체",599,641,622,-19,-23,-42,-0.0296411856474259,-0.0369774919614148,-0.0655226209048362
"773","2015","부산","서구","초등학교",2015-04-01,"여자",316,297,291,-6,25,19,-0.0202020202020202,0.0859106529209622,0.063973063973064
"774","2015","부산","서구","초등학교",2015-04-01,"남자",283,344,331,-13,-48,-61,-0.0377906976744186,-0.145015105740181,-0.177325581395349
"775","2015","부산","동구","초등학교",2015-04-01,"전체",428,508,497,-11,-69,-80,-0.0216535433070866,-0.138832997987928,-0.15748031496063
"776","2015","부산","동구","초등학교",2015-04-01,"여자",209,245,246,1,-37,-36,0.00408163265306122,-0.150406504065041,-0.146938775510204
"777","2015","부산","동구","초등학교",2015-04-01,"남자",219,263,251,-12,-32,-44,-0.0456273764258555,-0.127490039840637,-0.167300380228137
"778","2015","부산","영도구","초등학교",2015-04-01,"전체",731,813,766,-47,-35,-82,-0.0578105781057811,-0.0456919060052219,-0.100861008610086
"779","2015","부산","영도구","초등학교",2015-04-01,"여자",360,413,386,-27,-26,-53,-0.0653753026634383,-0.0673575129533679,-0.128329297820823
"780","2015","부산","영도구","초등학교",2015-04-01,"남자",371,400,380,-20,-9,-29,-0.05,-0.0236842105263158,-0.0725
"781","2015","부산","부산진구","초등학교",2015-04-01,"전체",2724,2796,2679,-117,45,-72,-0.0418454935622318,0.0167973124300112,-0.0257510729613734
"782","2015","부산","부산진구","초등학교",2015-04-01,"여자",1303,1356,1289,-67,14,-53,-0.0494100294985251,0.0108611326609775,-0.0390855457227139
"783","2015","부산","부산진구","초등학교",2015-04-01,"남자",1421,1440,1390,-50,31,-19,-0.0347222222222222,0.0223021582733813,-0.0131944444444444
"784","2015","부산","동래구","초등학교",2015-04-01,"전체",2021,1907,2033,126,-12,114,0.0660723649711589,-0.0059026069847516,0.0597797587834295
"785","2015","부산","동래구","초등학교",2015-04-01,"여자",967,933,972,39,-5,34,0.0418006430868167,-0.0051440329218107,0.0364415862808146
"786","2015","부산","동래구","초등학교",2015-04-01,"남자",1054,974,1061,87,-7,80,0.0893223819301848,-0.00659754948162111,0.082135523613963
"787","2015","부산","남구","초등학교",2015-04-01,"전체",2073,2037,2083,46,-10,36,0.0225822287677958,-0.00480076812289966,0.0176730486008837
"788","2015","부산","남구","초등학교",2015-04-01,"여자",1032,1017,1047,30,-15,15,0.0294985250737463,-0.0143266475644699,0.0147492625368732
"789","2015","부산","남구","초등학교",2015-04-01,"남자",1041,1020,1036,16,5,21,0.0156862745098039,0.00482625482625483,0.0205882352941176
"790","2015","부산","북구","초등학교",2015-04-01,"전체",2252,2361,2314,-47,-62,-109,-0.0199068191444303,-0.0267934312878133,-0.0461668784413384
"791","2015","부산","북구","초등학교",2015-04-01,"여자",1087,1126,1100,-26,-13,-39,-0.0230905861456483,-0.0118181818181818,-0.0346358792184725
"792","2015","부산","북구","초등학교",2015-04-01,"남자",1165,1235,1214,-21,-49,-70,-0.017004048582996,-0.0403624382207578,-0.0566801619433198
"793","2015","부산","해운대구","초등학교",2015-04-01,"전체",3424,3490,3450,-40,-26,-66,-0.0114613180515759,-0.00753623188405797,-0.0189111747851003
"794","2015","부산","해운대구","초등학교",2015-04-01,"여자",1650,1652,1636,-16,14,-2,-0.00968523002421308,0.00855745721271394,-0.00121065375302663
"795","2015","부산","해운대구","초등학교",2015-04-01,"남자",1774,1838,1814,-24,-40,-64,-0.0130576713819369,-0.0220507166482911,-0.0348204570184984
"796","2015","부산","사하구","초등학교",2015-04-01,"전체",2545,2833,2740,-93,-195,-288,-0.0328273914578186,-0.0711678832116788,-0.101659018708083
"797","2015","부산","사하구","초등학교",2015-04-01,"여자",1260,1394,1354,-40,-94,-134,-0.0286944045911047,-0.069423929098966,-0.0961262553802009
"798","2015","부산","사하구","초등학교",2015-04-01,"남자",1285,1439,1386,-53,-101,-154,-0.0368311327310632,-0.0728715728715729,-0.107018763029882
"799","2015","부산","금정구","초등학교",2015-04-01,"전체",1612,1574,1551,-23,61,38,-0.0146124523506989,0.0393294648613798,0.0241423125794155
"800","2015","부산","금정구","초등학교",2015-04-01,"여자",758,732,735,3,23,26,0.00409836065573771,0.0312925170068027,0.0355191256830601
"801","2015","부산","금정구","초등학교",2015-04-01,"남자",854,842,816,-26,38,12,-0.0308788598574822,0.0465686274509804,0.0142517814726841
"802","2015","부산","강서구","초등학교",2015-04-01,"전체",898,626,741,115,157,272,0.18370607028754,0.211875843454791,0.434504792332268
"803","2015","부산","강서구","초등학교",2015-04-01,"여자",460,316,372,56,88,144,0.177215189873418,0.236559139784946,0.455696202531646
"804","2015","부산","강서구","초등학교",2015-04-01,"남자",438,310,369,59,69,128,0.190322580645161,0.186991869918699,0.412903225806452
"805","2015","부산","연제구","초등학교",2015-04-01,"전체",1570,1547,1544,-3,26,23,-0.00193923723335488,0.016839378238342,0.0148674854557207
"806","2015","부산","연제구","초등학교",2015-04-01,"여자",764,745,734,-11,30,19,-0.0147651006711409,0.0408719346049046,0.025503355704698
"807","2015","부산","연제구","초등학교",2015-04-01,"남자",806,802,810,8,-4,4,0.00997506234413965,-0.00493827160493827,0.00498753117206983
"808","2015","부산","수영구","초등학교",2015-04-01,"전체",1102,1162,1118,-44,-16,-60,-0.0378657487091222,-0.0143112701252236,-0.0516351118760757
"809","2015","부산","수영구","초등학교",2015-04-01,"여자",545,580,557,-23,-12,-35,-0.0396551724137931,-0.0215439856373429,-0.0603448275862069
"810","2015","부산","수영구","초등학교",2015-04-01,"남자",557,582,561,-21,-4,-25,-0.0360824742268041,-0.0071301247771836,-0.0429553264604811
"811","2015","부산","사상구","초등학교",2015-04-01,"전체",1562,1773,1705,-68,-143,-211,-0.0383530738860688,-0.0838709677419355,-0.119007332205302
"812","2015","부산","사상구","초등학교",2015-04-01,"여자",771,887,853,-34,-82,-116,-0.0383314543404735,-0.0961313012895662,-0.130777903043968
"813","2015","부산","사상구","초등학교",2015-04-01,"남자",791,886,852,-34,-61,-95,-0.0383747178329571,-0.0715962441314554,-0.107223476297968
"814","2015","부산","기장군","초등학교",2015-04-01,"전체",1720,1380,1635,255,85,340,0.184782608695652,0.0519877675840979,0.246376811594203
"815","2015","부산","기장군","초등학교",2015-04-01,"여자",840,669,795,126,45,171,0.188340807174888,0.0566037735849057,0.255605381165919
"816","2015","부산","기장군","초등학교",2015-04-01,"남자",880,711,840,129,40,169,0.181434599156118,0.0476190476190476,0.237693389592124
"817","2015","대구","중구","초등학교",2015-04-01,"전체",725,508,479,-29,246,217,-0.0570866141732283,0.51356993736952,0.427165354330709
"818","2015","대구","중구","초등학교",2015-04-01,"여자",345,248,233,-15,112,97,-0.0604838709677419,0.48068669527897,0.391129032258065
"819","2015","대구","중구","초등학교",2015-04-01,"남자",380,260,246,-14,134,120,-0.0538461538461538,0.544715447154472,0.461538461538462
"820","2015","대구","동구","초등학교",2015-04-01,"전체",2929,2892,2910,18,19,37,0.00622406639004149,0.00652920962199313,0.0127939142461964
"821","2015","대구","동구","초등학교",2015-04-01,"여자",1444,1387,1406,19,38,57,0.0136986301369863,0.027027027027027,0.0410958904109589
"822","2015","대구","동구","초등학교",2015-04-01,"남자",1485,1505,1504,-1,-19,-20,-0.000664451827242525,-0.0126329787234043,-0.0132890365448505
"823","2015","대구","서구","초등학교",2015-04-01,"전체",1080,1278,1209,-69,-129,-198,-0.0539906103286385,-0.106699751861042,-0.154929577464789
"824","2015","대구","서구","초등학교",2015-04-01,"여자",532,644,616,-28,-84,-112,-0.0434782608695652,-0.136363636363636,-0.173913043478261
"825","2015","대구","서구","초등학교",2015-04-01,"남자",548,634,593,-41,-45,-86,-0.0646687697160883,-0.075885328836425,-0.135646687697161
"826","2015","대구","남구","초등학교",2015-04-01,"전체",832,1019,987,-32,-155,-187,-0.0314033366045142,-0.157041540020263,-0.18351324828263
"827","2015","대구","남구","초등학교",2015-04-01,"여자",387,475,457,-18,-70,-88,-0.0378947368421053,-0.153172866520788,-0.185263157894737
"828","2015","대구","남구","초등학교",2015-04-01,"남자",445,544,530,-14,-85,-99,-0.0257352941176471,-0.160377358490566,-0.181985294117647
"829","2015","대구","북구","초등학교",2015-04-01,"전체",4014,4258,4167,-91,-153,-244,-0.0213715359323626,-0.0367170626349892,-0.0573038985439173
"830","2015","대구","북구","초등학교",2015-04-01,"여자",1929,2038,2007,-31,-78,-109,-0.0152109911678116,-0.038863976083707,-0.0534838076545633
"831","2015","대구","북구","초등학교",2015-04-01,"남자",2085,2220,2160,-60,-75,-135,-0.027027027027027,-0.0347222222222222,-0.0608108108108108
"832","2015","대구","수성구","초등학교",2015-04-01,"전체",3821,3479,3766,287,55,342,0.0824949698189135,0.0146043547530536,0.098304110376545
"833","2015","대구","수성구","초등학교",2015-04-01,"여자",1831,1636,1765,129,66,195,0.0788508557457213,0.0373937677053824,0.11919315403423
"834","2015","대구","수성구","초등학교",2015-04-01,"남자",1990,1843,2001,158,-11,147,0.085729788388497,-0.00549725137431284,0.079761258817146
"835","2015","대구","달서구","초등학교",2015-04-01,"전체",5526,5186,5283,97,243,340,0.0187042036251446,0.0459965928449744,0.0655611261087543
"836","2015","대구","달서구","초등학교",2015-04-01,"여자",2620,2472,2497,25,123,148,0.0101132686084142,0.0492591109331197,0.0598705501618123
"837","2015","대구","달서구","초등학교",2015-04-01,"남자",2906,2714,2786,72,120,192,0.0265291083271923,0.0430725053840632,0.0707442888725129
"838","2015","대구","달성군","초등학교",2015-04-01,"전체",1896,2061,1994,-67,-98,-165,-0.0325084910237749,-0.0491474423269809,-0.0800582241630277
"839","2015","대구","달성군","초등학교",2015-04-01,"여자",910,973,950,-23,-40,-63,-0.0236382322713258,-0.0421052631578947,-0.0647482014388489
"840","2015","대구","달성군","초등학교",2015-04-01,"남자",986,1088,1044,-44,-58,-102,-0.0404411764705882,-0.0555555555555556,-0.09375
"841","2015","인천","중구","초등학교",2015-04-01,"전체",1244,992,1045,53,199,252,0.0534274193548387,0.190430622009569,0.254032258064516
"842","2015","인천","중구","초등학교",2015-04-01,"여자",621,507,524,17,97,114,0.0335305719921105,0.185114503816794,0.224852071005917
"843","2015","인천","중구","초등학교",2015-04-01,"남자",623,485,521,36,102,138,0.0742268041237113,0.195777351247601,0.284536082474227
"844","2015","인천","동구","초등학교",2015-04-01,"전체",754,678,647,-31,107,76,-0.0457227138643068,0.165378670788253,0.112094395280236
"845","2015","인천","동구","초등학교",2015-04-01,"여자",376,331,321,-10,55,45,-0.0302114803625378,0.171339563862928,0.13595166163142
"846","2015","인천","동구","초등학교",2015-04-01,"남자",378,347,326,-21,52,31,-0.0605187319884726,0.159509202453988,0.0893371757925072
"847","2015","인천","남구","초등학교",2015-04-01,"전체",2972,3460,3359,-101,-387,-488,-0.0291907514450867,-0.115212860970527,-0.141040462427746
"848","2015","인천","남구","초등학교",2015-04-01,"여자",1427,1659,1623,-36,-196,-232,-0.0216998191681736,-0.120764017252002,-0.139843279083785
"849","2015","인천","남구","초등학교",2015-04-01,"남자",1545,1801,1736,-65,-191,-256,-0.0360910605219323,-0.110023041474654,-0.142143253747918
"850","2015","인천","연수구","초등학교",2015-04-01,"전체",3134,2681,2961,280,173,453,0.10443864229765,0.0584262073623776,0.168966803431555
"851","2015","인천","연수구","초등학교",2015-04-01,"여자",1504,1218,1364,146,140,286,0.119868637110016,0.102639296187683,0.234811165845649
"852","2015","인천","연수구","초등학교",2015-04-01,"남자",1630,1463,1597,134,33,167,0.0915926179084074,0.0206637445209768,0.114149008885851
"853","2015","인천","남동구","초등학교",2015-04-01,"전체",4980,5186,5201,15,-221,-206,0.00289240262244504,-0.0424918284945203,-0.0397223293482453
"854","2015","인천","남동구","초등학교",2015-04-01,"여자",2472,2557,2565,8,-93,-85,0.00312866640594447,-0.0362573099415205,-0.03324208056316
"855","2015","인천","남동구","초등학교",2015-04-01,"남자",2508,2629,2636,7,-128,-121,0.00266260935717003,-0.0485584218512898,-0.0460251046025105
"856","2015","인천","부평구","초등학교",2015-04-01,"전체",4537,4920,4737,-183,-200,-383,-0.0371951219512195,-0.0422208148617268,-0.0778455284552846
"857","2015","인천","부평구","초등학교",2015-04-01,"여자",2179,2355,2273,-82,-94,-176,-0.0348195329087049,-0.0413550373955125,-0.0747346072186836
"858","2015","인천","부평구","초등학교",2015-04-01,"남자",2358,2565,2464,-101,-106,-207,-0.0393762183235867,-0.0430194805194805,-0.0807017543859649
"859","2015","인천","계양구","초등학교",2015-04-01,"전체",2964,3090,3055,-35,-91,-126,-0.0113268608414239,-0.0297872340425532,-0.0407766990291262
"860","2015","인천","계양구","초등학교",2015-04-01,"여자",1476,1521,1524,3,-48,-45,0.0019723865877712,-0.031496062992126,-0.029585798816568
"861","2015","인천","계양구","초등학교",2015-04-01,"남자",1488,1569,1531,-38,-43,-81,-0.024219247928617,-0.0280862181580666,-0.0516252390057361
"862","2015","인천","서구","초등학교",2015-04-01,"전체",5471,5414,5575,161,-104,57,0.0297377170299224,-0.0186547085201794,0.0105282600664943
"863","2015","인천","서구","초등학교",2015-04-01,"여자",2726,2621,2720,99,6,105,0.0377718428080885,0.00220588235294118,0.0400610454025181
"864","2015","인천","서구","초등학교",2015-04-01,"남자",2745,2793,2855,62,-110,-48,0.0221983530254207,-0.0385288966725044,-0.0171858216970999
"865","2015","인천","강화군","초등학교",2015-04-01,"전체",382,359,368,9,14,23,0.0250696378830084,0.0380434782608696,0.064066852367688
"866","2015","인천","강화군","초등학교",2015-04-01,"여자",196,175,182,7,14,21,0.04,0.0769230769230769,0.12
"867","2015","인천","강화군","초등학교",2015-04-01,"남자",186,184,186,2,0,2,0.0108695652173913,0,0.0108695652173913
"868","2015","인천","옹진군","초등학교",2015-04-01,"전체",107,149,162,13,-55,-42,0.087248322147651,-0.339506172839506,-0.281879194630872
"869","2015","인천","옹진군","초등학교",2015-04-01,"여자",52,74,76,2,-24,-22,0.027027027027027,-0.315789473684211,-0.297297297297297
"870","2015","인천","옹진군","초등학교",2015-04-01,"남자",55,75,86,11,-31,-20,0.146666666666667,-0.36046511627907,-0.266666666666667
"871","2015","광주","동구","초등학교",2015-04-01,"전체",530,647,624,-23,-94,-117,-0.035548686244204,-0.150641025641026,-0.180834621329212
"872","2015","광주","동구","초등학교",2015-04-01,"여자",260,306,295,-11,-35,-46,-0.0359477124183007,-0.11864406779661,-0.150326797385621
"873","2015","광주","동구","초등학교",2015-04-01,"남자",270,341,329,-12,-59,-71,-0.0351906158357771,-0.179331306990881,-0.208211143695015
"874","2015","광주","서구","초등학교",2015-04-01,"전체",2852,3046,2960,-86,-108,-194,-0.0282337491792515,-0.0364864864864865,-0.0636900853578464
