"","prov","distinct","adm.year","adm.total","adm.male","adm.female","pop.age","pop.year","pop.total","pop.male","pop.female","adm.per.pop.total","adm.per.pop.male","adm.per.pop.female"
"2251","충남","당진시",2018,1865,967,898,"4",2016,1943,1009,934,0.980980889221452,0.977744086184713,0.984457819430003
"2252","충남","당진시",2019,1871,975,896,"4",2017,1825,923,902,1.04776872263362,1.07768739854681,1.01711281117372
"2253","충남","당진시",2020,1703,850,853,"4",2018,1786,901,885,0.974513151977594,0.96246295970847,0.986900599770391
"2254","충남","보령시",2010,900,435,465,"4",2008,920,481,439,0.999790931916046,0.922643806073961,1.08456624834901
"2255","충남","보령시",2011,888,471,417,"4",2009,815,453,362,1.11355037455778,1.06074891228267,1.17949237284807
"2256","충남","보령시",2012,779,426,353,"4",2010,876,455,421,0.908840899398265,0.955186316672432,0.858539462150545
"2257","충남","보령시",2013,813,434,379,"4",2011,879,447,432,0.945270667976142,0.990540178935759,0.898303549216234
"2258","충남","보령시",2014,828,422,406,"4",2012,859,428,431,0.98512577971332,1.00590871760933,0.964531500677285
"2259","충남","보령시",2015,836,424,412,"4",2013,796,390,406,1.07336571964722,1.10915218618301,1.03905571378987
"2260","충남","보령시",2016,768,388,380,"4",2014,812,424,388,0.96662873680159,0.933589070917216,1.00281200282442
"2261","충남","보령시",2017,797,412,385,"4",2015,838,416,422,0.972005705274624,1.01040101866318,0.934148521962536
"2262","충남","보령시",2018,811,401,410,"4",2016,766,399,367,1.08204817249957,1.02532457557314,1.14389311207019
"2263","충남","보령시",2019,726,374,352,"4",2017,684,360,324,1.08476341657792,1.05988559929674,1.11241107941641
"2264","충남","보령시",2020,644,341,303,"4",2018,732,343,389,0.899144097361292,1.01426198663622,0.797555069003183
"2265","충남","부여군",2010,536,279,257,"4",2008,490,265,225,1.11795216405089,1.07410866303465,1.16954855758643
"2266","충남","부여군",2011,451,248,203,"4",2009,481,234,247,0.958265773782873,1.08124898653061,0.841524446947186
"2267","충남","부여군",2012,451,220,231,"4",2010,460,240,220,1.00201268954253,0.935193175850063,1.07512002618597
"2268","충남","부여군",2013,455,243,212,"4",2011,456,237,219,1.01976726145238,1.04603885722239,0.991195675370413
"2269","충남","부여군",2014,442,230,212,"4",2012,429,230,199,1.05297846297421,1.02021073729098,1.09081333118653
"2270","충남","부여군",2015,408,210,198,"4",2013,412,205,207,1.01208609548006,1.04509392600539,0.979405406877491
"2271","충남","부여군",2016,377,200,177,"4",2014,409,229,180,0.942046962308507,0.891013744358933,1.00685843722178
"2272","충남","부여군",2017,380,212,168,"4",2015,385,214,171,1.00873567041226,1.01067605750321,1.00596025841962
"2273","충남","부여군",2018,359,198,161,"4",2016,403,214,189,0.910424452697082,0.943933298988849,0.872231414542412
"2274","충남","부여군",2019,370,190,180,"4",2017,337,183,154,1.12208649266146,1.05923519172287,1.19679409222928
"2275","충남","부여군",2020,314,176,138,"4",2018,352,188,164,0.911678044229506,0.955090902995809,0.861594446072383
"2276","충남","서산시",2010,1714,911,803,"4",2008,1692,897,795,1.03529703488296,1.03613375883175,1.0342274705329
"2277","충남","서산시",2011,1711,912,799,"4",2009,1556,798,758,1.12381526831454,1.16595512833255,1.07930757748787
"2278","충남","서산시",2012,1492,762,730,"4",2010,1620,831,789,0.941257218645571,0.935500098454543,0.947356652925054
"2279","충남","서산시",2013,1599,831,768,"4",2011,1855,955,900,0.880965824572062,0.887743583967333,0.873748338741617
"2280","충남","서산시",2014,1873,967,906,"4",2012,1718,914,804,1.11421532934967,1.07936956560216,1.153824619432
"2281","충남","서산시",2015,1724,901,823,"4",2013,1665,894,771,1.05822382468696,1.02819896454046,1.09298225131376
"2282","충남","서산시",2016,1641,884,757,"4",2014,1807,934,873,0.92812172768388,0.965595601461696,0.887869808348641
"2283","충남","서산시",2017,1716,889,827,"4",2015,1771,927,844,0.990269113516846,0.978389800918748,1.00329977618574
"2284","충남","서산시",2018,1716,904,812,"4",2016,1838,955,883,0.954171164329888,0.965728279069156,0.941592472914858
"2285","충남","서산시",2019,1834,948,886,"4",2017,1658,823,835,1.13049674547869,1.17516376543359,1.08646289501086
"2286","충남","서산시",2020,1655,816,839,"4",2018,1719,903,816,0.983958162326529,0.92191800844899,1.05278443273813
"2287","충남","서천군",2010,405,215,190,"4",2008,358,176,182,1.1561828095342,1.24628016203159,1.06893147553812
"2288","충남","서천군",2011,339,164,175,"4",2009,380,192,188,0.911739169140282,0.871430004769377,0.953120590590402
"2289","충남","서천군",2012,360,180,180,"4",2010,339,181,158,1.08531876974957,1.01457421388053,1.16649550761588
"2290","충남","서천군",2013,310,160,150,"4",2011,341,166,175,0.92909864380077,0.983335650400942,0.877649000968142
"2291","충남","서천군",2014,328,166,162,"4",2012,336,160,176,0.99767497227178,1.05846863993939,0.942475347630561
"2292","충남","서천군",2015,315,154,161,"4",2013,313,162,151,1.02853891398392,0.969829960140806,1.09173335992395
"2293","충남","서천군",2016,293,149,144,"4",2014,333,167,166,0.899244723414379,0.910247903331471,0.888223085317155
"2294","충남","서천군",2017,316,154,162,"4",2015,338,173,165,0.955487244334757,0.908164471345726,1.0053070374726
"2295","충남","서천군",2018,306,156,150,"4",2016,299,152,147,1.04593512877371,1.04705838827232,1.04482023924779
"2296","충남","서천군",2019,266,133,133,"4",2017,278,133,145,0.977893033007573,1.02021073729098,0.939185310231425
"2297","충남","서천군",2020,261,127,134,"4",2018,278,138,140,0.959511585018709,0.938889591564885,0.980041384414425
"2298","충남","아산시",2010,3124,1649,1475,"4",2008,3132,1600,1532,1.01939801390708,1.05145469112051,0.985827451587909
"2299","충남","아산시",2011,3259,1634,1625,"4",2009,3077,1573,1504,1.08245880018244,1.05977390002127,1.10630068550672
"2300","충남","아산시",2012,2953,1548,1405,"4",2010,3368,1726,1642,0.896078124898469,0.914997810733739,0.876134584299804
"2301","충남","아산시",2013,3235,1662,1573,"4",2011,3819,1972,1847,0.865723363174926,0.859832781631646,0.872026091830013
"2302","충남","아산시",2014,3701,1934,1767,"4",2012,3705,1865,1840,1.02090512517606,1.05795579942131,0.983300769291209
"2303","충남","아산시",2015,3494,1782,1712,"4",2013,3738,1892,1846,0.955296342317785,0.960896159541502,0.949597835644837
"2304","충남","아산시",2016,3564,1817,1747,"4",2014,4062,2127,1935,0.896710567000625,0.871519938720125,0.924441828840603
"2305","충남","아산시",2017,3824,1990,1834,"4",2015,4121,2123,1998,0.948352471556312,0.956297393880851,0.939878034236654
"2306","충남","아산시",2018,3957,2034,1923,"4",2016,4273,2201,2072,0.946428192574681,0.942802653180304,0.950292245980707
"2307","충남","아산시",2019,4141,2111,2030,"4",2017,3929,2045,1884,1.07715378782817,1.05313685399572,1.10327249679382
"2308","충남","아산시",2020,3646,1895,1751,"4",2018,3668,1885,1783,1.01587868615795,1.02562299584425,1.00554718684488
"2309","충남","연기군",2010,736,382,354,"4",2008,726,372,354,1.03608576035965,1.04763575711063,1.02392383446283
"2310","충남","연기군",2011,719,371,348,"4",2009,710,348,362,1.03496354560849,1.08763845843377,0.98432457014659
"2311","충남","연기군",2012,783,388,395,"4",2010,717,346,371,1.11608460516821,1.14405134701994,1.09016149491326
"2312","충남","연기군",2013,0,0,0,"4",2011,828,416,412,0,0,0
"2313","충남","예산군",2010,580,282,298,"4",2008,591,315,276,1.00298635320625,0.913331517193828,1.10554095170262
"2314","충남","예산군",2011,560,293,267,"4",2009,567,299,268,1.00939111919096,0.999738281024269,1.02010322314021
"2315","충남","예산군",2012,539,281,258,"4",2010,568,280,288,0.969828496319501,1.02385434706702,0.917265101706287
"2316","충남","예산군",2013,557,271,286,"4",2011,640,355,285,0.889466779776144,0.778808760016493,1.02751654967147
"2317","충남","예산군",2014,614,338,276,"4",2012,543,280,263,1.15564129654335,1.23154010430125,1.07453603920814
"2318","충남","예산군",2015,512,256,256,"4",2013,528,278,250,0.991038553387488,0.939474635778742,1.04849800648994
"2319","충남","예산군",2016,484,264,220,"4",2014,537,273,264,0.921139884468399,0.986577416281385,0.85326986205236
"2320","충남","예산군",2017,496,259,237,"4",2015,517,263,254,0.980495590053579,1.00469422417629,0.955393499085398
"2321","충남","예산군",2018,497,262,235,"4",2016,473,256,217,1.07386517667205,1.04412192644624,1.10885760875007
"2322","충남","예산군",2019,486,265,221,"4",2017,427,216,211,1.16322279853839,1.25164743232458,1.07245103040894
"2323","충남","예산군",2020,441,229,212,"4",2018,400,191,209,1.12676438026938,1.22318460125463,1.03862130577091
"2324","충남","천안시",2010,6122,3184,2938,"4",2008,6326,3297,3029,0.989050914809224,0.985244460883977,0.9931621742
"2325","충남","천안시",2011,6315,3307,3008,"4",2009,5708,2926,2782,1.13069091260723,1.15305430902982,1.1071038440202
"2326","충남","천안시",2012,6027,3089,2938,"4",2010,5988,3125,2863,1.0286648762201,1.00845790959739,1.05074684793985
"2327","충남","천안시",2013,6104,3190,2914,"4",2011,6821,3517,3304,0.914578497864813,0.925354635188575,0.903061154244762
"2328","충남","천안시",2014,6797,3506,3291,"4",2012,6610,3441,3169,1.05092160818536,1.03948237283992,1.06334280189876
"2329","충남","천안시",2015,6599,3425,3174,"4",2013,6324,3262,3062,1.06645068714191,1.07118999853513,1.06137630652679
"2330","충남","천안시",2016,6326,3273,3053,"4",2014,6611,3376,3235,0.977949753857516,0.989084639559648,0.966318227701708
"2331","충남","천안시",2017,6857,3517,3340,"4",2015,6685,3488,3197,1.04830401504803,1.02869299399437,1.06972336787797
"2332","충남","천안시",2018,7076,3700,3376,"4",2016,7130,3555,3575,1.01426819128859,1.06182270829159,0.966927794446579
"2333","충남","천안시",2019,7491,3751,3740,"4",2017,6612,3373,3239,1.1578744305479,1.13454209178134,1.1823016798058
"2334","충남","천안시",2020,6790,3458,3332,"4",2018,6731,3411,3320,1.03096683561847,1.03426817049317,1.02762476398499
"2335","충남","청양군",2010,189,103,86,"4",2008,215,112,103,0.89841678161014,0.938229517330096,0.854926696735957
"2336","충남","청양군",2011,196,96,100,"4",2009,174,87,87,1.15122797473245,1.1257497790797,1.17692394765843
"2337","충남","청양군",2012,159,86,73,"4",2010,192,106,86,0.846350795837264,0.827718145349284,0.869144650183567
"2338","충남","청양군",2013,173,88,85,"4",2011,180,84,96,0.982263732862703,1.0687922009715,0.906599228430632
"2339","충남","청양군",2014,162,76,86,"4",2012,184,110,74,0.899811838724442,0.704872873037403,1.1899655373487
"2340","충남","청양군",2015,171,99,72,"4",2013,167,72,95,1.04648775388578,1.40278976377509,0.776026485066567
"2341","충남","청양군",2016,144,63,81,"4",2014,181,92,89,0.813089641867636,0.698622570101431,0.931885736983027
"2342","충남","청양군",2017,165,88,77,"4",2015,191,105,86,0.882886931150994,0.855033760777201,0.916769014577187
"2343","충남","청양군",2018,169,89,80,"4",2016,192,97,95,0.89958040563835,0.936069645555639,0.862251650073964
"2344","충남","청양군",2019,159,80,79,"4",2017,168,84,84,0.967258052385445,0.971629273610455,0.962975987173378
"2345","충남","청양군",2020,143,74,69,"4",2018,140,66,74,1.04390869049901,1.1438726448414,0.954739791593722
"2346","충남","태안군",2010,442,217,225,"4",2008,435,215,220,1.0384546221056,1.02970106973089,1.04719483070062
"2347","충남","태안군",2011,436,219,217,"4",2009,430,215,215,1.03626909201593,1.03919140217081,1.03344870734156
"2348","충남","태안군",2012,414,209,205,"4",2010,434,218,216,0.974911341905232,0.97809194538447,0.971779565115188
"2349","충남","태안군",2013,429,212,217,"4",2011,443,240,203,0.989710270901994,0.901186151273697,1.09453927132234
"2350","충남","태안군",2014,438,235,203,"4",2012,427,216,211,1.04833659621361,1.10995149658972,0.985102077705947
"2351","충남","태안군",2015,429,217,212,"4",2013,419,234,185,1.04640011935461,0.946092863214283,1.17336136706011
"2352","충남","태안군",2016,429,224,205,"4",2014,354,193,161,1.23853573449035,1.18407878317709,1.30375395071354
"2353","충남","태안군",2017,349,189,160,"4",2015,434,220,214,0.821845551509483,0.876453769763613,0.7655505304395
"2354","충남","태안군",2018,422,221,201,"4",2016,421,206,215,1.02443608183448,1.09449792689954,0.957249724311764
"2355","충남","태안군",2019,392,186,206,"4",2017,380,190,190,1.05428246107077,0.998732616505905,1.11014899947023
